unix,time,n1,n2,diff,volume
2018-06-25,18:00:00,6296.773073374608,6281.05900963943,15.71406373517857,204.10384419999988
2018-06-25,19:00:00,6301.371205180689,6296.773073374608,4.598131806080346,808.5122155799991
2018-06-25,20:00:00,6293.542839068928,6301.371205180689,-7.82836611176117,108.24390856000004
2018-06-25,21:00:00,6281.746593429862,6293.542839068928,-11.796245639066,154.99743110999987
2018-06-25,22:00:00,6267.167099222593,6281.746593429862,-14.579494207268908,140.60954962999998
2018-06-25,23:00:00,6256.836476163588,6267.167099222593,-10.33062305900512,77.17798471000006
2018-06-26,00:00:00,6239.948966105711,6256.836476163588,-16.88751005787617,197.76087161000015
2018-06-26,01:00:00,6226.430408289305,6239.948966105711,-13.518557816406428,261.2547259199997
2018-06-26,02:00:00,6218.822256191016,6226.430408289305,-7.608152098288883,100.22467284000008
2018-06-26,03:00:00,6217.638359154434,6218.822256191016,-1.1838970365824935,51.934034560000036
2018-06-26,04:00:00,6222.582239478302,6217.638359154434,4.943880323868143,185.83457608999984
2018-06-26,05:00:00,6231.092312605872,6222.582239478302,8.51007312757065,323.3096493399996
2018-06-26,06:00:00,6239.285967018231,6231.092312605872,8.193654412358228,222.8506175699995
2018-06-26,07:00:00,6240.370590793135,6239.285967018231,1.084623774904685,210.27151148999974
2018-06-26,08:00:00,6237.097226017383,6240.370590793135,-3.2733647757522704,400.72902658999976
2018-06-26,09:00:00,6226.382922556869,6237.097226017383,-10.714303460514202,567.3933505800009
